"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene18592",38511954,38519655,"16","LOC113906533","lncRNA",NA,1.56867840513317,1.86473719374278,8.49487117639134,1.89831442632216e-08,1.60606892038986e-05,9.43016234924194
"gene9457",97495222,97500388,"7","LOC113895977","lncRNA",NA,7.66703276678013,-0.337636890559937,13.1505873860653,5.34104005304469e-12,9.03757387375692e-08,9.17116913216349
"gene27084",4792292,4798555,"25","LOC113884021","lncRNA",NA,-1.99825467259039,1.18790678885218,-8.35725595272288,2.51447707993991e-08,2.02606984141253e-05,9.13343879024238
"gene32022",37309,49240,"NW_020867178.1","LOC113888621","protein_coding",NA,6.54306688053145,2.04331628966988,9.35401964387493,3.47116581539965e-09,5.49521288399145e-06,9.09310064667218
"gene10203",38694509,38752815,"8","ERMP1","protein_coding","541094",0.748226576086338,5.99924343526902,8.30143084865127,2.82020826164607e-08,2.16912472705969e-05,8.91879625518579
"gene12038",15829229,15839717,"10","LOC113899944","lncRNA",NA,-1.52695346718615,2.88417095493357,-8.13933024109823,3.94460562993547e-08,2.66986687456552e-05,8.87517885187414
"gene30060",28968645,29148844,"29","GAS2","protein_coding","614840",-1.75115774353378,5.02589558269471,-8.17158020516607,3.68884995212983e-08,2.66986687456552e-05,8.74628320225343
"gene24979",16935381,16969582,"22","ASB14","protein_coding","509431",1.37505568494177,2.4631415678029,7.99622075330434,5.32008054159959e-08,3.11175353472305e-05,8.56861368316617
"gene16228",8074465,8106711,"14","CCN4","protein_coding","539163",1.04628591807726,6.5374946603161,8.14482652286123,3.89975878195643e-08,2.66986687456552e-05,8.5410803569981
"gene9080",88762978,88872530,"7","RAD50","protein_coding","788127",0.763484880897601,5.10130744820833,8.06155076223542,4.63942718098544e-08,2.90754619738721e-05,8.51403248155745
"gene15068",6243711,6279119,"13","CSE1L","protein_coding","518622",-1.04751976823639,6.32753050662717,-8.10111415120805,4.27149496341193e-08,2.77992177984205e-05,8.45095991454765
"gene637",82754950,82762873,"1","LOC113891523","protein_coding",NA,3.49726925381775,3.30542303235348,7.9122111021673,6.34944447599316e-08,3.55499973094778e-05,8.40489965549485
"gene15850",53708610,53715082,"13","ACBD7","protein_coding","508284",-1.40205482686315,2.79203539289634,-7.90017472629599,6.51291245549206e-08,3.55499973094778e-05,8.38696453009991
"gene13644",46546624,46591101,"11","PSD4","protein_coding","532237",0.861605136932777,3.61241498887934,7.86487611281772,7.01776682238004e-08,3.71086351254665e-05,8.26271987176428
"gene27895",42227118,42230209,"25","PDIA2","protein_coding","504356",-1.151259141644,1.75156227190516,-7.8091954992721,7.89753961747176e-08,3.86778642151643e-05,8.17868384513264
"gene1596",31546505,31675116,"2","GRB14","protein_coding","497029",1.17872165563451,4.04702562739406,7.80311453301524,8.00026740459044e-08,3.86778642151643e-05,8.10498605050277
"gene16347",22329743,22335306,"14","MRPL15","protein_coding","510347",-0.543075089382094,4.4479337280289,-7.83141549509284,7.53357621100827e-08,3.86289827474155e-05,8.0740100676221
"gene5580",3551444,3560057,"5","CDPF1","protein_coding","537366",-0.550877025075053,5.16646015923169,-7.63169781848109,1.1539981054007e-07,5.42411165041259e-05,7.54614348896124
"gene11952",14481823,14490684,"10","DHRS1","protein_coding","528832",-0.442644007498047,5.24369401493547,-7.58398800091792,1.27876471811445e-07,5.84810210681474e-05,7.43565610160206
"gene6612",63342345,63367655,"5","TIMELESS","protein_coding","522884",1.2140611871936,5.58395610161867,7.5695068601001,1.31931841541278e-07,5.87478602821042e-05,7.40871382343579
"gene24602",305283,317091,"22","CHST13","protein_coding","523460",1.71128056761172,2.78828015213279,7.32146352823589,2.261949320362e-07,9.28652563365743e-05,7.18368091722294
"gene30150",45229213,45261951,"29","LOC113885839","protein_coding",NA,-1.89945433278852,1.82013712547282,-7.31285070827827,2.30502970636258e-07,9.28652563365743e-05,7.1443257355917
"gene3630",55040076,55073291,"3","LOC113889651","lncRNA",NA,-2.88187460535863,0.036810918127826,-7.46069874160391,1.66962015701761e-07,7.06291066922375e-05,7.00574447220322
"gene14270",102277180,102279786,"11","LOC113901791","lncRNA",NA,0.856893824286016,3.50368761814626,7.21039442672083,2.88717888214716e-07,0.000111031713329118,6.87954693375981
"gene30067",31963035,32098012,"29","LOC113886062","protein_coding",NA,0.823761693519113,2.21872517150918,7.17703135740877,3.10777509176988e-07,0.000116859249617418,6.87752056008052
"gene28499",6063942,6072066,"27","LOC113884975","lncRNA",NA,-2.18947416720077,-0.776748640494418,-7.46561754949664,1.65188467187291e-07,7.06291066922375e-05,6.65799722300329
"gene19962",70552003,70559591,"17","NPY2R","protein_coding","281943",5.48640397402379,-1.26355294642295,9.01134704882511,6.75809726780204e-09,7.14711024177989e-06,6.64413945411891
"gene10898",105366413,105632832,"8","PAPPA","protein_coding","282647",-1.01362048144279,3.36140368035274,-7.0945755756964,3.73035237924169e-07,0.000134300622572657,6.62010977243903
"gene8736",66987811,67005233,"7","PWWP3A","protein_coding","513471",-1.164356895911,7.41963578057095,-7.2910930374251,2.4176550108783e-07,9.51375359048181e-05,6.61439147616737
"gene26618",21081987,21142475,"24","MOCOS","protein_coding","281226",1.30881436110654,2.23995729592397,7.03702314796222,4.23964240329849e-07,0.000144224625244189,6.57827861665537
"gene19379",6609790,6626051,"17","TFIP11","protein_coding","509349",-0.618270242392138,3.66033743823039,-7.07104010440079,3.93057172711601e-07,0.000138560842071938,6.52063593231723
"gene4957",42629075,42638378,"4","YKT6","protein_coding","507409",0.562125190535053,5.49768482171512,7.15593817391184,3.25610652911603e-07,0.000119775170824288,6.48821755429224
"gene10266",46509526,47579577,"8","TRPM3","protein_coding","540699",-1.65243625318546,2.27433633010231,-6.94672244552216,5.18695257487574e-07,0.000168785431768216,6.37386788545992
"gene19104",76664898,76685949,"16","ATP6V1G3","protein_coding","613925",2.59656590871993,3.16477630045273,6.90632768760477,5.67858477988501e-07,0.000173140988240903,6.289541437768
"gene10139",24934728,24936524,"8","RRAGA","protein_coding","618207",1.65768271666314,4.54943279765269,6.97028532697764,4.9205555602598e-07,0.000163256314970894,6.26991734142662
"gene5016",48567092,48642957,"4","GSDME","protein_coding","616398",-1.19118939887464,3.01213259427035,-6.92487902547343,5.44712544119529e-07,0.000173140988240903,6.2663774160841
"gene32566",10611,19237,"NW_020867844.1","LOC113889207","lncRNA",NA,7.43000841333535,-0.761916504849582,9.13107673516581,5.3454799326706e-09,6.55437794979871e-06,6.26244659069449
"gene23900",20047122,20056535,"21","LOC113879729","protein_coding",NA,0.712904128870789,2.88941564649647,6.88357045852357,5.97635788242893e-07,0.000177413950401018,6.21609571095582
"gene19180",239530,267584,"17","TXNRD2","protein_coding","282389",-0.694170868928619,5.64912763412849,-7.03469305509026,4.26170513693603e-07,0.000144224625244189,6.16590749115169
"gene13256",7036791,7078999,"11","IL1RL1","protein_coding","520709",-1.32775711187294,3.21226926669568,-6.84230860406666,6.55776161711372e-07,0.000181908007087182,6.05329881485611
"gene12847",70495529,70522939,"10","PPP1R36","protein_coding","100141235",1.18280012039026,3.64760629778624,6.83229543930856,6.70740171239513e-07,0.000183057974799094,6.03404815823421
"gene11830",5681621,5706573,"10","MTFMT","protein_coding","286855",0.74329746983838,4.28385120679049,6.85485688512486,6.37505607536108e-07,0.000179802720561622,5.9801349789553
"gene26709",34365550,34368185,"24","LOC113882894","lncRNA",NA,-1.46423622983971,0.830376362680021,-6.75743484923045,7.94306271584766e-07,0.00019791842111129,5.90508581692698
"gene24744",7972215,7994424,"22","ALS2CL","protein_coding","506969",-1.12472096258329,5.86937781640047,-6.91253110701624,5.6000845634484e-07,0.000173140988240903,5.87310435837011
"gene29252",41596581,41604628,"28","FAM25A","protein_coding","781772",-1.75925850197622,2.01023663638258,-6.70205373295447,9.00560457540625e-07,0.000211644215306179,5.8512299059669
"gene18528",32974926,33226324,"16","SDCCAG8","protein_coding","616342",-0.601284114525359,4.12597308739257,-6.79574853726914,7.28392993008604e-07,0.000195637108487279,5.83219628510533
"gene8766",67457060,67468174,"7","MISP","protein_coding","505316",1.58583746464124,1.08552366662351,6.72990941350517,8.45408773515158e-07,0.000204546573554539,5.81644104651897
"gene8928",71415253,71458869,"7","LOC113895519","lncRNA",NA,1.73838492845974,3.38043663685469,6.71074836314703,8.82960957089023e-07,0.000210430737393005,5.80221897577263
"gene9725",104293614,104393077,"7","CPAMD8","protein_coding","100298265",-0.55427812481807,5.45246002180189,-6.85481855219078,6.37560618976262e-07,0.000179802720561622,5.78651315706943
"gene28328",35328092,35347536,"26","LOC113884399","protein_coding",NA,4.73237314869998,2.06821295742974,6.78874481385317,7.40009017281924e-07,0.000195651446584804,5.71848848323626
"gene5773",10908364,10929300,"5","BID","protein_coding","510373",0.439740924541826,6.63505221377463,6.86546968029018,6.2246088359381e-07,0.000179802720561622,5.7050049498391
"gene4738",17301544,17308310,"4","LOC113891155","lncRNA",NA,1.88834802373641,1.94093604786704,6.63726940569107,1.04354010114787e-06,0.000229321325344455,5.70474709709632
"gene9108",89481178,89482400,"7","TIMM13","protein_coding","516325",-0.462887104865978,4.66043857424039,-6.76205932420753,7.86036412853027e-07,0.00019791842111129,5.68171081646459
"gene32126",27979,49013,"NW_020867418.1","LOC113888733","protein_coding",NA,2.23762827132338,1.19228745703994,6.67257981061552,9.62941304389406e-07,0.000217561975110472,5.66817818950925
"gene605",81417061,81426699,"1","TMEM41A","protein_coding","505368",0.914504388430989,4.58840352483811,6.72950570010097,8.46182858508227e-07,0.000204546573554539,5.6408956430412
"gene3825",83381885,83457080,"3","KANK4","protein_coding","519027",1.10277307216728,4.32024332238411,6.67195369081768,9.64313464528421e-07,0.000217561975110472,5.57671397072355
"gene24604",327044,360904,"22","TXNRD3","protein_coding","319097",0.794816045712524,6.25652186421238,6.7568437035338,7.95369814760815e-07,0.00019791842111129,5.50401003456241
"gene20781",15581757,15598240,"18","LOC113876479","protein_coding",NA,2.52433792906544,2.81174621633766,6.51911648964257,1.36713565701307e-06,0.000276652316638465,5.45228510817465
"gene5975",19325771,19398195,"5","LOC113892422","protein_coding",NA,1.50418196652454,7.69584496422258,6.76481510200944,7.81150319550436e-07,0.00019791842111129,5.43435463760379
"gene1147",143510034,143523846,"1","PWP2","protein_coding","514336",-0.460876953441558,5.42412115630109,-6.69252053301694,9.20270918270097e-07,0.000213313756274634,5.41012019282569
"gene4403",120729248,120732468,"3","LOC113890286","protein_coding",NA,-2.02753552980543,1.36083855596603,-6.491442450812,1.45678317995669e-06,0.000276652316638465,5.38150910968276
"gene26862",49336071,49370444,"24","LIPG","protein_coding","509808",1.09771318148163,4.41385856134303,6.58772708410833,1.16843100293465e-06,0.000247137762508216,5.37345435908105
"gene4023",100713233,100716670,"3","CCDC163","protein_coding","112446020",-1.36506804487569,0.684464344178802,-6.50582645506785,1.40946069549992e-06,0.000276652316638465,5.36310635877555
"gene15799",47318348,47325286,"13","BAMBI","protein_coding","530147",-0.801630743083082,5.07675388971292,-6.64666572525801,1.02144012024342e-06,0.000227418266771564,5.34749249940554
"gene5456",109162890,109222645,"4","HEPACAM2","protein_coding","513430",-1.30546864797624,0.506541188696447,-6.47656333908177,1.50744725257336e-06,0.000276652316638465,5.30799536320089
"gene1151",143662619,143673073,"1","AIRE","protein_coding","784775",6.60396893946612,-0.411821725859517,7.9950595956385,5.33306852473071e-08,3.11175353472305e-05,5.28172613402709
"gene22567",41318183,41331414,"19","GSDMB","protein_coding","509296",-1.48465381486121,3.6077650873079,-6.49853541034958,1.43324791253921e-06,0.000276652316638465,5.27546486936504
"gene32097",13254,59059,"NW_020867367.1","LOC113888702","protein_coding",NA,-4.41008772181544,1.89654319015798,-6.44233975173864,1.63093603895203e-06,0.000287469465782368,5.26026479951811
"gene8658",63414689,63434336,"7","LOC113895336","protein_coding",NA,-1.79196563455489,5.37950849907132,-6.59174174651886,1.15776333503494e-06,0.000247137762508216,5.22419370386307
"gene16736",77240860,77258616,"14","CA2","protein_coding","280740",-0.987555557551181,3.54683861094624,-6.48415236244731,1.48138486299441e-06,0.000276652316638465,5.2064408415374
"gene17296",29586729,29639150,"15","SLCO2B1","protein_coding","317704",-0.385584866808907,5.64598927912036,-6.60806990982902,1.11539387094121e-06,0.000241968970387132,5.19793092681558
"gene22864",49276863,49306580,"19","LOC113877503","protein_coding",NA,-3.51321406116846,3.19310121267975,-6.40329005298476,1.78455259742406e-06,0.000298974401000124,5.12053302835472
"gene31497",111341332,111583339,"X","GABRA3","protein_coding","282237",1.29317199954835,1.51520837178184,6.36110037319906,1.9672297876866e-06,0.000311098086331262,5.09765728550127
"gene8048",110034622,110164007,"6","C1QTNF7","protein_coding","540131",0.688336127394326,5.10206894527444,6.52235425681461,1.35702276345905e-06,0.000276652316638465,5.09449329579973
"gene24333",56202775,56280420,"21","LOC113879725","protein_coding",NA,0.793347210265782,4.65175924967877,6.48618699299053,1.47447618072046e-06,0.000276652316638465,5.08324517869191
"gene8225",15517846,15528473,"7","GLRX","protein_coding","515416",0.741003198631174,4.4948628812263,6.4728080372727,1.52051683986627e-06,0.000276652316638465,5.0605744282997
"gene32481",4085,8803,"NW_020867696.1","LOC113889116","lncRNA",NA,-0.734947560424403,4.18837754505851,-6.44293705230427,1.62869438676279e-06,0.000287469465782368,5.01709920196586
"gene15374",22229963,22239758,"13","LOC113903152","protein_coding",NA,-0.990683796481456,4.27061723420783,-6.44785516732977,1.61035623831568e-06,0.000287469465782368,5.01700829868676
"gene14704",33652987,33673343,"12","MTMR6","protein_coding","540589",0.460498104639124,6.23860969633242,6.54579551869567,1.28605293205138e-06,0.000268658045225202,5.00579264649543
"gene29264",42286191,42299121,"28","GDF10","protein_coding","539510",1.58085502104589,4.43651451633401,6.40390597529777,1.78201819512246e-06,0.000298974401000124,4.98507813134945
"gene32763",53,14411,"NW_020868201.1","LOC113889414","protein_coding",NA,2.80441460608099,0.440012879891469,6.48814871915498,1.46784626424627e-06,0.000276652316638465,4.98179273732919
"gene22143",27706047,27732050,"19","LOC113877706","lncRNA",NA,0.945666890436224,2.59043444425423,6.27256753867225,2.4153148334251e-06,0.000362600380843231,4.87795890683134
"gene8757",67356177,67373797,"7","MED16","protein_coding","100298629",-0.477938966698984,6.56185721954444,-6.50691063236715,1.40595820165328e-06,0.000276652316638465,4.87302355724606
"gene23277",4421644,4428238,"20","LOC113879140","lncRNA",NA,-1.56739076047693,-0.550632699190418,-6.37640132309046,1.89886482494632e-06,0.000303189379527585,4.86482538274193
"gene11036",17216698,17223076,"9","HTR1B","protein_coding","317707",-3.35219390110613,3.25182725100146,-6.28480916548112,2.34761607908149e-06,0.000357873979046288,4.86265789697748
"gene15944",65438326,65484953,"13","PDSS1","protein_coding","509696",0.465062035664269,4.64011026693329,6.39281647263771,1.82821817999778e-06,0.000301928593844577,4.8566455459795
"gene6109",25869569,26066934,"5","EPS8","protein_coding","538419",-0.492570391809218,5.07033515083125,-6.42253867233,1.70706335341946e-06,0.000294747132685824,4.84367656080769
"gene18698",44949636,44963454,"16","LOC113906214","protein_coding",NA,-5.04136615295517,0.467524662369053,-6.3855777704385,1.85903439170287e-06,0.000302468470596194,4.81881002600295
"gene21291",40666138,40721377,"18","CPNE2","protein_coding","782388",-0.505241847798239,5.23708133329654,-6.41606230366757,1.73274356833336e-06,0.000296159130502715,4.80026013266547
"gene9134",90200789,90206398,"7","LOC113895701","protein_coding",NA,-2.39143495326872,1.66880709209102,-6.22548153104061,2.69485274054452e-06,0.000379996693522949,4.80020883278499
"gene21700",10325345,10351729,"19","TSPOAP1","protein_coding","518675",-0.533372372962427,6.65373696041844,-6.47527254784132,1.51192658301953e-06,0.000276652316638465,4.79366082718316
"gene9325",94801552,94804040,"7","TMEM205","protein_coding","513699",-0.974494674577761,2.72179871096837,-6.24852487420486,2.55414181707063e-06,0.000370831783224214,4.77260443463433
"gene3439",33844349,33854892,"3","LOC113889505","protein_coding",NA,-1.24154699225512,6.00523920454736,-6.43610247597061,1.65453377528454e-06,0.000288622330016389,4.76205109379829
"gene6943",89812454,89818516,"5","DNAJC22","protein_coding","515215",-3.27609136742735,0.617107571728119,-6.25442416790377,2.51934066202216e-06,0.00037069359427893,4.73526971280642
"gene20814",16288618,16367441,"18","LOC113876513","lncRNA",NA,-1.52621445328083,1.73962895117889,-6.17634678093453,3.02193651927051e-06,0.000404943374257569,4.69503048838263
"gene18864",54372835,54443866,"16","KLHL20","protein_coding","511387",0.426444384564679,5.52518002105202,6.3763018996851,1.89930111872371e-06,0.000303189379527585,4.68745138614513
"gene5291",86974687,87142443,"4","RUNDC3B","protein_coding","525116",1.45628171345693,1.32337731926569,6.17389402886137,3.03928896227831e-06,0.000404943374257569,4.67131302923791
"gene13595",43978197,44015792,"11","LOC113901243","lncRNA",NA,1.52090270367027,0.921931791893162,6.19709075844093,2.87916578685688e-06,0.00039608426243419,4.67100981104267
"gene1564",27081416,27097606,"2","SPC25","protein_coding","505011",-0.52213553974951,4.21944716374154,-6.28846301872237,2.32778762940398e-06,0.000357873979046288,4.66974213400078
"gene28330",35375926,35417366,"26","LOC113884480","protein_coding",NA,5.78055793882851,-0.0874942177474908,6.9023046674456,5.73009594083716e-07,0.000173140988240903,4.64301832169114
"gene14377",105128475,105131623,"11","PTGDS","protein_coding","286858",0.727750331291077,6.30955497153923,6.39053527931148,1.8378727714669e-06,0.000301928593844577,4.63525909721762
"gene11525",80513446,80786287,"9","AIG1","protein_coding","614409",0.56151783799878,4.31508671617101,6.23956471666751,2.60794174124942e-06,0.000370831783224214,4.56033616812302
"gene8782",67654918,67688633,"7","SHC2","protein_coding","533455",-0.704171787311879,4.24269683080148,-6.2430060731013,2.58714300514758e-06,0.000370831783224214,4.54855921843208
"gene8593",59371428,59442107,"7","CYSTM1","protein_coding","777789",0.365951895466964,5.7710545567462,6.32682420459105,2.12965890936182e-06,0.000333666281530661,4.54014699519096
"gene32020",2844,29359,"NW_020867178.1","LOC113888622","protein_coding",NA,1.56953370737394,0.9746785466541,6.12848352263876,3.37959245351615e-06,0.000439892953122667,4.53221118833719
"gene9205",91997900,92002817,"7","HSD11B1L","protein_coding","404546",-0.810685088462936,4.22035246316251,-6.2169922380758,2.74866613750375e-06,0.000384381650518189,4.49456908963169
"gene21812",15514477,15519200,"19","LOC113877996","protein_coding",NA,1.36971672614742,2.5381327084203,6.09096654263927,3.68995916777823e-06,0.000465953724462503,4.48469069313197
"gene21457",52546474,52578013,"18","KLHDC4","protein_coding","509550",0.431066031110112,5.99333448484477,6.31142701317197,2.20702552563772e-06,0.000342615402929504,4.48043370514162
"gene21827",15855082,15879465,"19","SLFN11","protein_coding","521795",1.59010836499377,1.22975960644413,6.09519128684268,3.6536022317971e-06,0.000464831604242396,4.4707375467217
"gene20708",14000693,14004546,"18","LOC113876411","lncRNA",NA,1.13225085340415,1.98913493473949,6.06309809445404,3.93921992378821e-06,0.000486682816049645,4.44214295498554
"gene30253",1328838,1359871,"X","XG","protein_coding","101902671",-2.54538499405737,2.44224382557835,-6.06886180542255,3.88629552243933e-06,0.000486682816049645,4.40541951284608
"gene2323",125086095,125108830,"2","RPA2","protein_coding","507912",-0.51105270315566,5.29832531104241,-6.24629320106724,2.56743461754724e-06,0.000370831783224214,4.40108639631069
"gene19366",5385502,5459498,"17","LOC113907358","lncRNA",NA,-0.967379176660617,2.27202910023518,-6.04516904796049,4.10860049507748e-06,0.000489588936459198,4.35823688361113
"gene24488",65785630,65799355,"21","LOC113879690","protein_coding",NA,1.14739968695017,0.451979618444396,6.05987191379715,3.96916427012889e-06,0.000486682816049645,4.35314839524028
"gene20944",19297711,19306014,"18","NFKBID","protein_coding","614198",-0.674438271304618,3.96504615885156,-6.13523989397591,3.32659577617674e-06,0.000436351373090593,4.33890331411252
"gene8671",64386108,64427982,"7","PCBD2","protein_coding","100297795",0.477201220273267,4.92098179459084,6.18954676584128,2.9302728686738e-06,0.000399864090409914,4.3342519061579
"gene26907",56982933,56999714,"24","NARS","protein_coding","616033",0.431232129717312,6.898207471255,6.27039094767355,2.42755914523634e-06,0.000362600380843231,4.30952619447259
"gene6318",49976487,49986091,"5","MTERF2","protein_coding","782988",0.748404313808249,3.28721312425334,6.04936997257888,4.06825810221694e-06,0.000489588936459198,4.28690429441462
"gene29283",43900463,44015003,"28","PARG","protein_coding","281377",0.555509850330316,5.79641488307282,6.20260521687796,2.84238451459374e-06,0.000394229412880662,4.24970971733086
"gene21649",7379536,7381828,"19","LOC113878490","protein_coding",NA,2.25710053424558,-0.738537825156232,6.26767830266811,2.44290783145963e-06,0.000362600380843231,4.21497551953899
"gene4101",103063513,103256484,"3","LOC113890028","protein_coding",NA,1.60269221208181,1.91464374943694,5.9528480083616,5.10605224012532e-06,0.000575996733034404,4.19433556316071
"gene15408",23281005,23317402,"13","RSPO4","protein_coding","517783",-2.15420979495864,-0.870849676883005,-6.01738701216915,4.38587389965004e-06,0.000510337183404985,4.15838129334656
"gene5619",6167654,6197447,"5","LOC113893379","protein_coding",NA,-1.20628838358458,2.00583973795246,-5.93389183932324,5.3396951910193e-06,0.000590542368151879,4.12949559749028
"gene9394",96161040,96173922,"7","LOC113895962","protein_coding",NA,-0.714342819650555,3.37979681491042,-5.98120432558699,4.77584127956804e-06,0.000548596924846771,4.07321161759208
"gene2243",121288963,121308413,"2","TMEM39B","protein_coding","514263",0.379684510394506,6.23964399726906,6.14152037061973,3.27809288740298e-06,0.000433348513654264,4.05585998773844
"gene7993",101945689,101998690,"6","SPARCL1","protein_coding","507537",0.651291455300649,9.3425566185284,6.17717589081591,3.0160937356244e-06,0.000404943374257569,4.00413371723346
"gene23839",8165442,8237235,"21","PGPEP1L","protein_coding","617726",1.56239564288995,-0.902888166637161,6.03535434060728,4.20445145895668e-06,0.000497507154804238,3.93859901694504
"gene448",67719542,67999800,"1","MYLK","protein_coding","338037",0.473516749638057,8.10596777450632,6.12434017194217,3.41251827642622e-06,0.000440787952331359,3.90820135773257
"gene18605",39989230,40001434,"16","TNFSF18","protein_coding","768081",1.97278956740537,5.26519975247662,5.97921162936114,4.79831835454891e-06,0.000548596924846771,3.8954199475617
"gene5381",99324293,99351811,"4","TMEM106B","protein_coding","508903",0.566167518346582,5.79389773579484,6.04973654712312,4.0647570335316e-06,0.000489588936459198,3.88691331475583
"gene21472",53662548,53911293,"18","LOC113875455","lncRNA",NA,-0.69087547017011,5.13127329024422,-6.01988458955416,4.36018470129522e-06,0.000510337183404985,3.87531584510315
"gene12037",15812199,15824510,"10","ABHD4","protein_coding","509896",0.541170268700895,5.77669540868516,6.04643254551083,4.09642412026664e-06,0.000489588936459198,3.87080632551836
"gene28210",28908764,28927589,"26","KCNIP2","protein_coding","540895",1.26854416781064,4.05884420056047,5.91963053770509,5.52263358150848e-06,0.0006068083300825,3.86397009016905
"gene27897",42233179,42242567,"25","RGS11","protein_coding","521040",-0.901136468924732,4.51255035622048,-5.96089496812277,5.01004627332633e-06,0.000568959684503053,3.82011061890525
"gene3573",50267588,50271102,"3","LOC113889601","protein_coding",NA,-1.59763813637649,1.26773968056647,-5.78029816457497,7.68367371726082e-06,0.000755903738196339,3.81150456336448
"gene25582",16785935,16880529,"23","CCND3","protein_coding","540547",0.776431796034215,7.35848491293422,6.06261543530406,3.94368510291577e-06,0.000486682816049645,3.79478540320896
"gene9140",90286764,90290780,"7","GIPC3","protein_coding","618265",-0.855350629573961,1.97972531019775,-5.76725268260193,7.92578009969772e-06,0.00077521459576292,3.74629213522067
"gene12976",79962715,79980470,"10","RPS6KL1","protein_coding","530047",0.753122552377121,3.70821252030126,5.84482175340672,6.59237143656985e-06,0.000688577265914805,3.73764581230213
"gene15955",65778420,66000012,"13","LOC113903637","protein_coding",NA,1.37586740517167,3.36006171789211,5.80160177811171,7.30437694672651e-06,0.000735698585211662,3.73160411431605
"gene29149",29450843,29581748,"28","USP54","protein_coding","100336042",0.414734867225137,6.74000672598801,6.01569563061248,4.40335847627964e-06,0.000510337183404985,3.71698444022325
"gene16279",16189742,16327145,"14","FER1L6","protein_coding","527366",1.40209800401266,4.71040110746902,5.88067714932665,6.05555698717958e-06,0.000644440753333746,3.7151129537907
"gene23787",2094977,2146081,"21","LOC113879502","lncRNA",NA,-1.10073401419271,5.04580225670994,-5.94795292102533,5.16536956209634e-06,0.000578307977942503,3.71408598474861
"gene13556",37655989,37678560,"11","MTIF2","protein_coding","281923",-0.873702421980729,4.7055902417006,-5.91269490416969,5.61389745879967e-06,0.000612856509034511,3.70553118032668
"gene6579",62882409,62888565,"5","MMP19","protein_coding","533203",-0.813803613273941,4.35404407674677,-5.8926184426248,5.88683826737987e-06,0.000634466180397037,3.69985748847198
"gene22089",26086859,26090103,"19","GGT6","protein_coding","613919",1.63251585586692,0.0415390916253332,5.79153976821393,7.48108954262615e-06,0.00074903855710519,3.69397588943858
"gene12965",79517351,79575057,"10","SYNDIG1L","protein_coding","617660",2.40687338099944,1.79305949851997,5.70718057225646,9.14490581488917e-06,0.000854704216622142,3.64556074539672
