"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene18667",43122330,43183727,"16","PIK3CD","protein_coding","504531",0.964104448877059,4.50229268491445,7.57420635632702,1.18422891532554e-07,6.68395134001671e-05,7.59847253922787
"gene32020",2844,29359,"NW_020867178.1","LOC113888622","protein_coding",NA,1.86989788654096,2.98734479685944,7.44867828469924,1.55854897650108e-07,7.80055516580118e-05,7.52589448403161
"gene4391",120443142,120455540,"3","BOK","protein_coding","504851",-1.609577927215,4.98784373948095,-7.51211185971221,1.35621327403133e-07,7.28206067349564e-05,7.40689350279862
"gene21074",25687877,26035137,"18","HYDIN","protein_coding","504406",1.63738695409473,5.59002536481679,7.5044392883694,1.37917815785902e-07,7.28206067349564e-05,7.35761354040745
"gene28280",32706375,32715302,"26","ANKRD2","protein_coding","100847218",1.67706302856944,1.08188145754713,7.37861546150754,1.81841957015267e-07,8.04429500655646e-05,7.32153107811964
"gene13835",70798137,70901045,"11","PLB1","protein_coding","506508",1.40879221420647,2.60632983146798,7.30433210943778,2.14294301036708e-07,8.76892279842209e-05,7.2123702043001
"gene22378",35631410,35702983,"19","TOM1L2","protein_coding","616315",0.425943228650932,7.72192879225701,7.43098301279721,1.62034992446994e-07,7.80055516580118e-05,7.10827487459915
"gene27411",16415922,16419838,"25","LOC113883857","protein_coding",NA,1.25982864080589,4.60714018451861,7.31748324753013,2.08142921964569e-07,8.73559832491298e-05,7.03713432258142
"gene10936",111095718,111102449,"8","ADI1","protein_coding","615764",0.563414979295478,5.92972416165727,7.38429095437723,1.7958014671137e-07,8.04429500655646e-05,7.0354608647717
"gene29095",25920410,25922202,"28","LOC113885413","lncRNA",NA,-2.40938181434935,-0.630407630057222,-7.43559200848327,1.60401435589476e-07,7.80055516580118e-05,7.03521362276576
"gene32055",6924,30512,"NW_020867255.1","LOC113888658","protein_coding",NA,3.50169640597194,3.52364467526921,7.20462448853385,2.6744421043627e-07,0.000101802949684206,6.99813127555278
"gene3880",91462168,91475222,"3","BSND","protein_coding","615670",-2.1774854745292,3.39487594921677,-7.22928188823787,2.53153967127005e-07,9.86577174746387e-05,6.97637039698989
"gene11787",1789290,1799433,"10","F2RL1","protein_coding","526525",-0.531254594867354,6.89607491468922,-7.33510652900067,2.00182844395388e-07,8.62261262385187e-05,6.89683094107898
"gene19393",8083119,8198528,"17","WSCD2","protein_coding","525243",1.6289002983166,1.22505728023331,7.10598896169024,3.33410378747081e-07,0.000121272468429605,6.76621623709328
"gene32566",10611,19237,"NW_020867844.1","LOC113889207","lncRNA",NA,5.98012455366348,-2.00323633471851,8.41444298665466,1.98843362659943e-08,3.77308066443171e-05,6.74094880580993
"gene2418",128584619,128588677,"2","PNRC2","protein_coding","767836",-0.97644400134416,5.77050080401263,-7.2448530572196,2.44535716912225e-07,9.76234296199829e-05,6.73306286765006
"gene637",82754950,82762873,"1","LOC113891523","protein_coding",NA,3.9058952426942,1.56045034958127,7.02531880284791,3.99664930564131e-07,0.00013546033759785,6.51369925762685
"gene23764",1080651,1087195,"21","MKRN3","protein_coding","517464",1.00631205326219,2.62445289545219,6.96914538244812,4.53655322742275e-07,0.000142031222728071,6.4697696207193
"gene20054",1507697,1704607,"18","LOC113875557","protein_coding",NA,0.663116891437639,5.74175801480843,7.11964218899359,3.23364920370192e-07,0.000120291750377711,6.44660359867097
"gene24710",6492524,6496006,"22","TMEM42","protein_coding","613945",0.839690739245357,4.58491935416869,7.05297553837087,3.75549797403129e-07,0.000130787214550945,6.41755897992419
"gene21437",51764696,51770733,"18","TRAPPC2L","protein_coding","509955",-0.421745621805531,5.66845679811713,-7.07036442605378,3.61156753440067e-07,0.0001285089943545,6.33533100506084
"gene1194",145394959,145415804,"1","C1H21orf58","protein_coding","101904609",1.60949227724338,1.09526769459628,6.90126382985326,5.29007413675008e-07,0.000154621309768438,6.32281140488064
"gene8799",68029493,68039387,"7","PGBD2","protein_coding","101907155",-2.25729557389445,1.38058625544418,-6.88538074808191,5.48420731169711e-07,0.000154768112548032,6.31764103419579
"gene12965",79517351,79575057,"10","SYNDIG1L","protein_coding","617660",1.51608414670107,3.31341840163053,6.91585228052319,5.11797122141715e-07,0.000152310823549375,6.31495687923309
"gene32763",53,14411,"NW_020868201.1","LOC113889414","protein_coding",NA,2.35190736604871,0.188536682247722,6.96309471810068,4.59900708980192e-07,0.000142031222728071,6.28800280839865
"gene23319",7990547,7991681,"20","LOC113879034","protein_coding",NA,-1.44769095713611,3.0263823221399,-6.85897397136144,5.8232799760736e-07,0.000157908041298321,6.17632234966535
"gene16604",61704526,61744997,"14","ATP6V1C1","protein_coding","338089",0.537433884732096,6.79375087973475,7.00508416022437,4.18310102696403e-07,0.00013546033759785,6.15181257874012
"gene1869",89017533,89089426,"2","AOX1","protein_coding","338074",-1.09001471775663,7.0460698280519,-7.00111367102857,4.22072166268961e-07,0.00013546033759785,6.14231167031829
"gene6349",52733636,52798099,"5","NT5DC3","protein_coding","520927",0.814234365334377,6.99637181718999,6.94980239005802,4.73932240722548e-07,0.00014365412807679,6.02364929576523
"gene9714",103920227,103944673,"7","CALR3","protein_coding","508555",2.3963685638902,3.51813501884278,6.77546531009052,7.04391583705188e-07,0.000180148147532602,6.00590342531098
"gene14546",18904183,18962293,"12","RCBTB1","protein_coding","785222",0.891664369178411,4.28667931550661,6.84719637551435,5.98136520069399e-07,0.000157908041298321,5.99718242326269
"gene10203",38694509,38752815,"8","ERMP1","protein_coding","541094",0.797430553154322,6.18801546993681,6.89227634399681,5.39904342517075e-07,0.000154768112548032,5.9115740467397
"gene6573",62789125,62797119,"5","LOC113892796","lncRNA",NA,2.60013483340409,-0.20402213752024,6.85155921080746,5.92229833698893e-07,0.000157908041298321,5.89906778398114
"gene24944",12737853,12792105,"22","STIMATE","protein_coding",NA,-0.760738026852993,5.49094169610049,-6.87190695980757,5.65461073221654e-07,0.000156872319432068,5.89841840174154
"gene32097",13254,59059,"NW_020867367.1","LOC113888702","protein_coding",NA,-4.05162030257493,1.60462025049671,-6.6745867748597,8.87486768940764e-07,0.000210527296145252,5.83585093348329
"gene2183",119918536,119921600,"2","LOC113881229","protein_coding",NA,-6.01794129760756,-2.67732512090886,-7.57989351916655,1.16964194364684e-07,6.68395134001671e-05,5.82103437438349
"gene10917",110365962,110483005,"8","C5","protein_coding","512045",3.73252845146265,1.25889249437144,6.70271132638431,8.32011827373762e-07,0.000209513378314673,5.78699355767629
"gene17779",39862947,39927874,"15","RIC3","protein_coding","516280",-2.0742289856204,3.40927221361834,-6.68009926684465,8.76322723002195e-07,0.000210527296145252,5.73884614745772
"gene18699",44963479,44974709,"16","LOC113906622","lncRNA",NA,3.55540673577326,-1.19502426140891,7.01086732559627,4.1289193383474e-07,0.00013546033759785,5.71094209711027
"gene1639",38329816,38461081,"2","ACVR1","protein_coding","338068",0.692152293709541,4.49662436517335,6.68403380722698,8.68442398402104e-07,0.000210527296145252,5.58502495476645
"gene17217",20828870,20880043,"15","WT1","protein_coding","782183",1.50446881340955,4.19271709329308,6.62718875297467,9.8969552071475e-07,0.000228159665958578,5.51657583492192
"gene5304",87879368,88094706,"4","FAM126A","protein_coding","540584",0.736918725008298,6.64487967876529,6.68099048020016,8.74531360154762e-07,0.000210527296145252,5.40767445005413
"gene18809",50825127,50830763,"16","PERM1","protein_coding","520080",1.44706459018493,2.99318439359264,6.48348190539148,1.37964744838804e-06,0.000301094259136206,5.35620600974531
"gene1836",85146188,85237784,"2","CCDC150","protein_coding","509158",-0.910489159620363,1.92357417970315,-6.4482852205337,1.49716175159184e-06,0.00031825381233838,5.34535088250413
"gene19045",70390828,70397460,"16","NENF","protein_coding","616334",0.782324966613048,5.71196630848285,6.63039345769801,9.82419595475261e-07,0.000228159665958578,5.32597601336916
"gene29090",25737245,25751337,"28","TACR2","protein_coding","282088",-1.67356783607745,1.03883963938598,-6.43419431726785,1.547032717809e-06,0.00032052951297592,5.32265563922656
"gene719",94510231,94515462,"1","LOC113899042","lncRNA",NA,4.73145410412829,-2.4533815598698,7.38094894911753,1.80908488551094e-07,8.04429500655646e-05,5.30135435982125
"gene20832",16764680,16775544,"18","PLEKHG2","protein_coding","504530",0.959175424274933,5.63843074359173,6.61246165002236,1.02384752565811e-06,0.000232754670832945,5.29993486469326
"gene18810",50830743,50840122,"16","PLEKHN1","protein_coding","104974470",1.37762295634904,5.431681473847,6.5772307219424,1.11052726817006e-06,0.000249001511306953,5.24545953974431
"gene4217",109573041,109603781,"3","OSCP1","protein_coding","504974",1.94385554733713,3.50098012379945,6.40818798697927,1.64358124974536e-06,0.000336264398551852,5.14892650469566
"gene19559",17717584,17995178,"17","CUX2","protein_coding","524491",2.42731088705152,2.85249128073228,6.36573877729211,1.81460270910201e-06,0.000353109137844951,5.12693470177319
"gene19046",70407749,70443271,"16","TMEM206","protein_coding","616392",0.966245389341863,4.13112431290552,6.44137122853489,1.52142325265954e-06,0.000319264817942709,5.08226334276132
"gene21436",51757098,51762318,"18","PABPN1L","protein_coding","617429",-2.76603925416,0.194783872437185,-6.36458344247044,1.81950360290246e-06,0.000353109137844951,5.06983521378099
"gene31437",108486381,108548085,"X","ATP2B3","protein_coding","504353",-4.62473584963758,-2.13113832560437,-6.78055048505723,6.9625846621871e-07,0.000180148147532602,5.06514347216172
"gene13237",5730603,5929131,"11","NPAS2","protein_coding","614049",-1.98305945238126,2.20053518524237,-6.33135700737592,1.96639030430988e-06,0.000361639061808361,5.05359710309156
"gene24979",16935381,16969582,"22","ASB14","protein_coding","509431",1.0058586358393,2.7815637012172,6.31567249338772,2.0398834833823e-06,0.000370986809511128,4.98335533399695
"gene15139",9440603,9460579,"13","LOC113902865","protein_coding",NA,1.67237975849424,0.539037789471955,6.2870950474376,2.18108490500579e-06,0.000392307667309174,4.94724488002319
"gene29099",26313988,26332719,"28","AIFM2","protein_coding","534217",-1.23174253972216,3.55052690966339,-6.35624234186544,1.85528994713256e-06,0.000353109137844951,4.94484975199143
"gene12847",70495529,70522939,"10","PPP1R36","protein_coding","100141235",1.28791549019704,3.99623575332423,6.35870757919555,1.84463894652437e-06,0.000353109137844951,4.92958274142866
"gene17956",55080993,55096510,"15","IFT46","protein_coding","505579",-0.857524846719679,5.14226831187969,-6.3976062128006,1.68460903477834e-06,0.000336264398551852,4.82009055550173
"gene9163",90793730,90816520,"7","ANKRD24","protein_coding","530559",-1.54916233329537,0.728847801564457,-6.19595888564666,2.70175334460757e-06,0.000424803134082612,4.79028635815285
"gene22375",35584371,35598899,"19","GID4","protein_coding","509503",0.487225155317684,5.8039147818269,6.4026981549473,1.66473742695791e-06,0.000336264398551852,4.78457885040782
"gene5286",86629667,86702191,"4","ABCB4","protein_coding","100336913",3.17040197697826,0.657980760946842,6.25638302644258,2.34399704214762e-06,0.000401067575255884,4.78429800003629
"gene18764",50165630,50167642,"16","TMEM52","protein_coding","617403",2.78156641916971,-1.35813520873226,6.45345599221385,1.47927606387156e-06,0.00031825381233838,4.74419007189507
"gene28996",13095816,13117939,"28","LOC113885484","protein_coding",NA,-4.45046565804426,0.218443471799908,-6.24335945066636,2.41678345984632e-06,0.00040651640417042,4.71467709704402
"gene28394",40813190,40833579,"26","LIPM","protein_coding","517290",-2.09741307487525,3.43799867340586,-6.22927245249942,2.49811492341723e-06,0.000408891450664933,4.71105472571968
"gene2236",121189502,121196383,"2","DCDC2B","protein_coding","514470",-1.71968658152584,-0.332089212553388,-6.21871468040925,2.56089808540122e-06,0.000415017622394526,4.70796339749626
"gene21649",7379536,7381828,"19","LOC113878490","protein_coding",NA,2.96071876988063,-1.86126369884022,6.54747875933818,1.18955938583735e-06,0.000263117676045754,4.6707968674793
"gene22865",49310347,49332881,"19","LOC113877499","protein_coding",NA,2.87366419332636,-0.575057051815806,6.27553658635322,2.24099501419124e-06,0.000396353457121919,4.66054992618166
"gene23848",10640627,10718273,"21","LOC113879958","protein_coding",NA,-0.933148096281104,2.71176967769683,-6.14372808272588,3.05573373572654e-06,0.000458864676939192,4.5868871190888
"gene6786",76456137,76511989,"5","BEST3","protein_coding","531070",2.67417538624486,2.85694609154569,6.10624843664505,3.33861692562643e-06,0.000492310647195075,4.55268257234913
"gene3978",99139728,99156584,"3","TAL1","protein_coding","518657",-2.10015664066489,4.86092738255194,-6.24034929239869,2.43393252741332e-06,0.00040651640417042,4.53692759470048
"gene17741",38507216,38534694,"15","ZNF215","protein_coding","529157",-5.17243623301478,3.23799608099177,-6.09015612360062,3.46814236120831e-06,0.000502564452228714,4.53341039595221
"gene16297",17068761,17087199,"14","LOC113904140","lncRNA",NA,-2.41026277800242,-1.52635961141692,-6.27344616921121,2.25200827910181e-06,0.000396353457121919,4.46601554297914
"gene27367",15930208,15932022,"25","SEPHS2","protein_coding","512060",0.645673233849021,4.78681762193853,6.2088004081384,2.62132096052105e-06,0.000416560985260278,4.42330321244603
"gene29283",43900463,44015003,"28","PARG","protein_coding","281377",0.641252841290446,6.18804638848282,6.25487622712803,2.35230249416941e-06,0.000401067575255884,4.41922100101704
"gene20774",15383870,15398694,"18","TGFB1","protein_coding","282089",-1.11641944528714,7.10716602961387,-6.26191693244594,2.31375029740609e-06,0.000401067575255884,4.4178778409458
"gene24588",69816127,69820633,"21","LOC113879535","C_region",NA,-2.18921674395885,4.80557757656522,-6.19230547460923,2.72509341878508e-06,0.000424803134082612,4.40956600249733
"gene23223",64039375,64092740,"19","CACNG4","protein_coding","519331",-2.26696882835193,-0.42934217693438,-6.0858914697214,3.5033194764373e-06,0.000502564452228714,4.38394417033542
"gene25609",17741374,17755637,"23","KLC4","protein_coding","767885",0.767031319548228,6.44471463118217,6.2316272178317,2.48432763017304e-06,0.000408891450664933,4.35593701816512
"gene2246",121415856,121418608,"2","LOC113877435","lncRNA",NA,-3.59410726898211,-0.743766749362489,-6.17827636643601,2.81664829325584e-06,0.000430868217420669,4.35478898931708
"gene14981",86194012,86212119,"12","GRTP1","protein_coding","100125303",-0.8833778600388,5.7797408754725,-6.16483663284707,2.9073013717598e-06,0.000440617674564484,4.22225157986614
"gene5435",107189731,107223671,"4","PON1","protein_coding","523798",-1.83808124703297,4.96531679471095,-6.11007056283952,3.30858481407699e-06,0.000492310647195075,4.21803022088337
"gene28285",32813595,32820300,"26","EXOSC1","protein_coding","506018",0.545860059245292,4.36665856026509,6.08256987088151,3.53096969735472e-06,0.000502564452228714,4.19287931139376
"gene4411",323022,369872,"4","WDR60","protein_coding","767895",0.936449599897829,4.78301534775624,6.08849477433059,3.48180301663552e-06,0.000502564452228714,4.15677860477934
"gene10997",10096888,10190734,"9","B3GAT2","protein_coding","541595",-1.83992026880253,0.60377236524312,-5.89655404098187,5.49452283149102e-06,0.000735192452365029,4.11727420343928
"gene30238",690478,710536,"X","IL3RA","protein_coding","100299249",-1.43325966366537,0.759917324275817,-5.88989820229135,5.58252764621751e-06,0.000735192452365029,4.10783423166572
"gene5851",15242816,15320482,"5","NTF3","protein_coding","532393",-2.40707252851034,1.65986577337166,-5.88368786431203,5.66593626728148e-06,0.000736032101768757,4.07285085351035
"gene32126",27979,49013,"NW_020867418.1","LOC113888733","protein_coding",NA,1.85837511837057,-0.172457954034578,5.91777556874247,5.22324654361147e-06,0.000712450828548605,4.06305549664551
"gene19929",66539664,66642075,"17","GATB","protein_coding","533058",0.43845030594349,5.03585196306234,6.03199233279517,3.98059083144953e-06,0.000556874450676631,3.97154155048442
"gene32234",2017,36276,"NW_020867550.1","LOC113888851","protein_coding",NA,2.22708236682474,-0.359664352026944,5.90615946818654,5.37000181930909e-06,0.000726414791557448,3.96849583896084
"gene8665",63868568,63871893,"7","TIFAB","protein_coding","524523",4.6020364686762,-1.32461229734133,6.17907633137854,2.81134424138901e-06,0.000430868217420669,3.93773795932906
"gene28269",32306930,32458583,"26","CRTAC1","protein_coding","100139581",-3.71039193801214,0.226638121074016,-5.82654064167753,6.49562238177934e-06,0.000817848824192033,3.90893054122925
"gene5661",7359010,7380696,"5","DESI1","protein_coding","614655",0.781527902807767,5.36314982211866,6.00264439579738,4.2678351741713e-06,0.000587024589334754,3.87714179100879
"gene26907",56982933,56999714,"24","NARS","protein_coding","616033",0.425331511994695,7.2063365623584,6.03400004099258,3.96167565001726e-06,0.000556874450676631,3.87287020061408
"gene20603",12132163,12135148,"18","CCDC8","protein_coding","616838",-0.679768604600395,6.38506918941846,-6.00650283992988,4.22889549200409e-06,0.000586597978077313,3.82032807358073
"gene8973",72517397,72529308,"7","GPRIN1","protein_coding","517383",1.90651047827209,-0.885302486294175,5.85570192617165,6.05783863722481e-06,0.000780745691449573,3.80360633754595
"gene11844",6012834,6054904,"10","IGDCC3","protein_coding","529830",-3.39974265847734,-0.7005120018331,-5.82686831690102,6.49052840982618e-06,0.000817848824192033,3.77319139799565
"gene15285",18626033,18672557,"13","LOC113902692","protein_coding",NA,-2.0090179673337,4.0846637106968,-5.88750235158257,5.61455624056871e-06,0.000735192452365029,3.77043809946105
"gene31944",9893,17086,"NW_020867085.1","LOC113888540","protein_coding",NA,5.31201220342416,-2.24157696314263,6.33797324751445,1.9362049377267e-06,0.000360134118417167,3.76870874478333
"gene9457",97495222,97500388,"7","LOC113895977","lncRNA",NA,5.39353550041093,-2.22100447762076,6.34755330562247,1.89333435514382e-06,0.000356208008333265,3.75072904302783
"gene2188",119982579,119986446,"2","LOC113881245","protein_coding",NA,-5.41428533898613,-2.85635677740893,-6.21446344013306,2.586631379001e-06,0.00041507825893616,3.71040881557754
"gene27213",8033157,8038657,"25","UPK3B","protein_coding","282115",1.02834291465053,1.63383602354836,5.71001263854209,8.59174903076845e-06,0.00100624448723811,3.68143322529284
"gene13095",97990774,98004250,"10","KIAA1191","protein_coding","508617",-2.55430292329192,1.96018882166457,-5.72235587340403,8.3404274341226e-06,0.00099646800176437,3.67333560220111
"gene1212",147684549,147709391,"1","SETD4","protein_coding","540440",-0.685843645285949,3.03750130982429,-5.75606309818534,7.6915154567016e-06,0.000939512873099192,3.61897568279408
"gene28794",36719713,36835266,"27","SLC20A2","protein_coding","518905",0.556901605378467,5.57857722700026,5.89226070238645,5.55112705912188e-06,0.000735192452365029,3.58663953998389
"gene14208",98973261,98975869,"11","LOC113901732","lncRNA",NA,-2.53282391691385,-1.29209443397646,-5.78951976501867,7.09815010329004e-06,0.000886889472447721,3.54656022113689
"gene24864",10632936,10641180,"22","GNAT1","protein_coding","281794",1.22324662372545,2.93112950682599,5.65001193941767,9.92765235420272e-06,0.00112066078436959,3.40358675140114
"gene1180",144482916,144496547,"1","POFUT2","protein_coding","404083",0.905974102020953,7.11936989192381,5.8359271187618,6.35130043394235e-06,0.000812172542990378,3.39994050372206
"gene993",129604665,129608686,"1","FOXL2","protein_coding","281770",4.0499992407664,0.102216080861024,5.60828296131426,1.09795608160957e-05,0.00119808967625236,3.38367282365995
"gene11533",81336502,81370346,"9","ZC2HC1B","protein_coding","768003",-1.50174419440151,0.623590953485989,-5.55290557703758,1.255267484942e-05,0.00130867631805928,3.34187300388048
"gene9667",102519121,102532626,"7","EPHX3","protein_coding","617882",0.529442297568813,3.73394520520218,5.6791316456495,9.25479191639975e-06,0.00105931772089252,3.32398006618613
"gene23720",70992543,71012981,"20","NKD2","protein_coding","789390",-2.00389748356598,3.33969411104781,-5.63201240914983,1.0368220131353e-05,0.00113897333630863,3.28491093900393
"gene20620",12476408,12496833,"18","RSPH6A","protein_coding","505298",-1.68324190152371,0.00633102563645972,-5.53837813423705,1.30020334808387e-05,0.00132547215398434,3.27970200075852
"gene6612",63342345,63367655,"5","TIMELESS","protein_coding","522884",0.604282883918779,4.63040163883179,5.71803405893002,8.42756247828592e-06,0.000999582193076695,3.27156602617793
"gene17200",19659149,19671382,"15","C15H11orf91","protein_coding","781657",2.96596426362391,-1.11824405047077,5.65939030225712,9.70568797625669e-06,0.00110321319996784,3.26757750962491
"gene30076",32833030,32853546,"29","CLNS1A","protein_coding","613968",0.431625704077372,5.79286954612929,5.76612502773979,7.50794076415469e-06,0.000930984654755182,3.26498503939234
"gene22376",35598861,35610578,"19","ATPAF2","protein_coding","513521",0.425110710893751,4.70403475606345,5.69772479855707,8.84959411396007e-06,0.00102007152434717,3.20946018772634
"gene25520",11925378,11944996,"23","MTCH1","protein_coding","781257",-0.704280835410657,7.60050689380007,-5.75667872362476,7.68015367107922e-06,0.000939512873099192,3.20399649002747
"gene1581",29997889,30180889,"2","LOC113903082","protein_coding",NA,-1.79720297116553,1.58975951022403,-5.50005909126042,1.42672726979228e-05,0.00137368658540942,3.1934614617641
"gene5684",7978546,8021539,"5","SLC25A17","protein_coding","506631",0.500880030927831,5.95841488445254,5.72809602114213,8.22611086922962e-06,0.000990036637555518,3.16663608541323
"gene16279",16189742,16327145,"14","FER1L6","protein_coding","527366",1.30831104343801,1.71142832038227,5.4820942081213,1.49027903433912e-05,0.00140999348173773,3.13817617471575
"gene19411",9034420,9077217,"17","MYO1H","protein_coding","525975",1.19279653243474,0.994409593802973,5.4599204596043,1.572696661887e-05,0.00147096565495808,3.131866131734
"gene10340",59137138,59362623,"8","UNC13B","protein_coding","530692",-0.475422026213039,5.51274393481386,-5.70195922823145,8.75986316796131e-06,0.00101688964775313,3.12502407415536
"gene19094",75236071,75269839,"16","LOC113906943","protein_coding",NA,-3.6164128367207,-0.664191358870402,-5.4957554726565,1.44169659380803e-05,0.00137998186242396,3.12230644786945
"gene16290",16892991,16924459,"14","C14H8orf76","protein_coding","539014",-0.441144833727985,4.3031102965931,-5.63685859853057,1.02476830629178e-05,0.00113897333630863,3.11831641215452
"gene6092",24814142,24902605,"5","PLBD1","protein_coding","317710",0.90520531518731,9.03277735778749,5.70929065912651,8.6066854969047e-06,0.00100624448723811,3.09581864357988
"gene5068",53295705,53361970,"4","SCRN1","protein_coding","534933",-1.75800135179276,3.94323152571299,-5.59123068613627,1.14413826940234e-05,0.00122400360742336,3.0722699162461
"gene14885",73954593,73969537,"12","LOC113902502","lncRNA",NA,-1.70625633497842,3.47043259658981,-5.5372470897152,1.30376965292936e-05,0.00132547215398434,3.04632421289591
"gene6266",45409325,45450531,"5","LOC113892651","protein_coding",NA,1.12148782290105,3.82182072342164,5.55377168650306,1.25263879978143e-05,0.00130867631805928,3.04397538011483
"gene2415",128434472,128486448,"2","MYOM3","protein_coding","532872",-3.52551099903579,1.75475238913327,-5.41506275009488,1.7538504887216e-05,0.00154338843007501,3.02158529847566
"gene8536",57801119,57816618,"7","DELE1","protein_coding","513834",0.440485791228851,4.79591631481939,5.60486304529011,1.1070638667401e-05,0.00120002790535112,2.97235285042233
"gene17723",38150057,38193953,"15","LOC113905625","protein_coding",NA,-3.46518095062476,-0.0521437806646506,-5.39343345123591,1.84862239154592e-05,0.00159253954235913,2.96790865036443
"gene22864",49276863,49306580,"19","LOC113877503","protein_coding",NA,-2.57831854040901,2.07982989604975,-5.41916126992729,1.73645503724988e-05,0.00153634032701114,2.96413868088507
"gene5185",70634865,70711962,"4","LAMB1","protein_coding","520030",0.67943590680918,8.36733882455706,5.64427778326014,1.00659011009012e-05,0.00112848403575035,2.93366474025751
